x,y,z,a,b,c,d,Is_Falling
19.85915065,14.73896345,12.8960538,0,0,1,0,0
19.89047466,14.70327041,12.70389752,0,1,0,0,0
19.89152516,14.67258564,12.87972327,1,0,0,0,0
19.81210756,14.58987722,13.13307121,0,0,0,1,0
19.79217612,14.52631927,13.00282981,0,0,1,0,0
19.79593371,14.49378326,12.85649375,0,1,0,0,0
19.76564491,14.41670895,13.21933717,0,0,0,1,0
19.72796021,14.33244482,13.07579129,0,0,1,0,0
19.70930551,14.33741382,13.01684065,1,0,0,0,0
19.65026889,14.33467789,13.23721567,0,0,0,1,0
19.6193022,14.24440656,13.08571983,0,0,1,0,0
19.68387457,14.35093609,12.9289998,0,1,0,0,0
19.63383395,14.26430508,13.27985735,0,0,0,1,0
19.42369055,14.44720744,13.17128465,0,0,1,0,0
20.06199928,14.10769035,12.52292668,0,1,0,0,0
20.02762839,14.09081216,12.62289966,1,0,0,0,0
20.02253227,14.05070794,12.83102198,0,0,0,1,0
19.7979235,14.21900162,12.71602353,0,0,1,0,0
19.69943874,14.28191794,12.5308373,0,1,0,0,0
19.64938293,14.25224028,12.82430723,0,0,0,1,0
19.57230689,14.13751034,12.89978155,0,1,0,0,0
19.56066161,14.14514514,12.83272185,1,0,0,0,0
19.46402918,14.20880666,12.93683122,0,0,0,1,0
19.23619304,14.42263767,13.14559609,0,0,1,0,0
19.13988232,14.39787383,12.82714673,0,1,0,0,0
19.0186662,14.43894786,12.8882476,0,0,0,1,0
18.77572591,14.39148868,12.99282883,0,0,1,0,0
18.66164556,14.33150167,12.91654579,0,1,0,0,0
18.63809895,14.3312887,12.70128583,1,0,0,0,0
18.45657654,14.38313428,12.78999754,0,0,0,1,0
18.30871193,14.3631118,12.77724933,0,0,1,0,0
18.25764365,14.39617536,12.47183784,0,1,0,0,0
17.49908691,14.78472167,12.93667895,0,0,0,1,0
17.28002034,14.72175098,12.90083962,0,0,1,0,0
17.2139741,14.72099838,12.63005933,0,1,0,0,0
17.10918336,14.81691704,12.47961679,1,0,0,0,0
16.43672614,15.13652956,13.07515287,0,0,0,1,0
16.2733657,15.12119415,12.91100175,0,0,1,0,0
16.36755016,14.86283854,12.78623778,0,1,0,0,0
16.2578228,14.85616895,13.04751293,0,0,0,1,0
16.05430708,14.75031866,12.97651954,0,0,1,0,0
16.0532059,14.85602298,12.72797356,0,1,0,0,0
16.03706942,14.66632333,12.46493909,1,0,0,0,0
15.87510283,14.60482034,12.68935859,0,0,0,1,0
15.73125512,14.50802733,12.50372187,0,0,1,0,0
15.72396842,14.63151515,12.49500123,0,1,0,0,0
14.99124734,14.93566308,13.061069,0,0,1,0,0
