x,y,z,a,b,c,d,Is_Falling
5.285549872,10.08354805,13.5874541,0,0,1,0,0
5.287775543,10.04799074,13.9015508,0,0,0,1,0
5.365385096,10.15061302,13.49976796,1,0,0,0,0
5.327013649,10.24656887,13.76219884,0,0,1,0,0
5.310819185,10.17350565,13.55094259,0,1,0,0,0
5.320578437,10.20268482,13.52192763,0,0,0,1,0
5.316461931,10.22863228,13.44540038,1,0,0,0,0
5.310853674,10.23530906,13.4470884,0,0,1,0,0
5.322833551,10.21354843,13.74434073,0,0,0,1,0
5.358169489,10.28927795,13.62640104,0,0,1,0,0
5.328590193,10.26721723,13.66182604,0,1,0,0,0
5.30132164,10.23613596,13.72078173,0,0,0,1,0
5.367908325,10.36820525,13.37342945,1,0,0,0,0
5.330747377,10.33610579,13.65573517,0,0,1,0,0
5.319148256,10.34277577,13.7121947,0,0,0,1,0
5.38678096,10.40657607,13.6664394,1,0,0,0,0
5.411242755,10.50509457,13.58193183,0,0,1,0,0
5.375858981,10.40820648,13.51004406,0,1,0,0,0
5.365977231,10.42085393,13.57054531,0,0,0,1,0
5.4251097,10.46012896,13.25500727,1,0,0,0,0
5.573358741,10.06395833,13.0845737,0,0,1,0,0
5.570211805,10.08245631,13.16790205,0,0,0,1,0
5.624301733,10.09241741,13.21411818,1,0,0,0,0
5.637278878,10.14610658,13.09312081,0,0,1,0,0
5.560235467,10.13608674,13.15804042,0,1,0,0,0
5.58944199,10.11578567,12.91936616,1,0,0,0,0
5.595629971,10.03211819,12.80154657,0,0,1,0,0
5.53170596,9.889087579,13.12047206,0,0,0,1,0
5.579489348,9.936567465,12.91790059,1,0,0,0,0
5.578090738,9.851375375,13.06845408,0,0,1,0,0
5.654368954,9.929358833,12.79563373,0,1,0,0,0
5.626183052,9.897757534,13.17821319,0,0,0,1,0
5.669045822,9.880380812,12.91596697,1,0,0,0,0
5.683157635,9.775089093,12.78904315,0,0,1,0,0
5.710532697,9.800063767,12.87129173,0,0,0,1,0
5.760734146,9.853454902,12.85264107,1,0,0,0,0
5.806141541,9.927549398,12.74385525,0,0,1,0,0
5.828531202,9.853857135,12.7492601,0,1,0,0,0
5.854392523,9.867755558,12.8406858,0,0,0,1,0
5.893557202,9.867097373,12.54878072,1,0,0,0,0
5.856763194,9.744762605,12.73828362,0,0,1,0,0
5.908979957,9.736903091,12.8258633,0,0,0,1,0
5.931455796,9.925574478,12.89914837,0,1,0,0,0
6.003539672,9.930947834,12.91835674,0,0,0,1,0
5.997525858,9.97018237,12.99420197,1,0,0,0,0
6.060014131,10.04102899,13.00125716,0,0,1,0,0
6.11201962,10.04237766,12.65839032,1,0,0,0,0
6.141477418,10.08563051,12.84362526,0,0,1,0,0
6.19402001,10.13056154,12.65291562,0,1,0,0,0
6.300229771,10.14327789,12.92672417,0,0,0,1,0
6.344332036,10.29096746,12.94730246,1,0,0,0,0
6.448287343,10.51898818,12.98375568,0,0,1,0,0
6.550407422,10.66923051,13.07513254,0,0,0,1,0
6.625555504,10.82013459,13.17375435,1,0,0,0,0
6.726186174,11.06349158,13.24043644,0,0,1,0,0
6.751543518,11.08923494,13.20863507,0,1,0,0,0
6.83314561,11.13063777,13.24863087,0,0,0,1,0
6.919136391,11.25653588,13.34726264,1,0,0,0,0
7.023407331,11.48532658,13.39698497,0,0,1,0,0
7.097211942,11.5159227,13.46232858,0,0,0,1,0
7.243191611,11.67864798,13.60042688,1,0,0,0,0
7.325649845,11.72033376,13.6589444,0,0,1,0,0
7.314521916,11.79816224,13.69761207,0,1,0,0,0
7.395367414,11.85630359,13.70310406,0,0,0,1,0
7.487595843,11.94731804,14.02537912,0,0,0,1,0
7.699661135,12.09480583,13.95447965,1,0,0,0,0
7.790281746,12.15468003,13.85387905,0,0,1,0,0
7.826545165,12.12726886,13.81780403,0,1,0,0,0
7.895435354,12.21225372,13.82059384,0,0,0,1,0
8.004136346,12.22767643,13.80529197,1,0,0,0,0
8.089906082,12.24743831,13.79661006,0,0,1,0,0
8.180550345,12.34186391,14.13830656,0,0,0,1,0
8.284632833,12.44934927,13.97854241,1,0,0,0,0
8.395595327,12.48881171,14.21975747,0,0,1,0,0
8.41061099,12.5080016,13.93736022,0,1,0,0,0
8.491975603,12.48918025,14.23200066,0,0,0,1,0
8.570640116,12.55072486,14.10070545,1,0,0,0,0
8.656002633,12.60093026,13.98751199,0,0,1,0,0
8.713901355,12.56379956,14.20596169,0,0,0,1,0
8.78099042,12.65857096,14.06964283,1,0,0,0,0
8.872660351,12.67201146,14.30841595,0,0,1,0,0
8.942590662,12.76100856,14.00605489,0,1,0,0,0
9.001949221,12.7543991,14.2319466,0,0,0,1,0
9.051205071,12.82935751,14.10123153,1,0,0,0,0
9.208935802,12.90334592,13.97992154,0,0,1,0,0
9.20293342,12.84590806,14.1888018,0,0,0,1,0
9.237237921,12.93439984,14.07087002,1,0,0,0,0
9.519872517,12.97739999,14.25569287,0,0,1,0,0
9.661584057,13.0928242,13.91604213,0,1,0,0,0
9.744981504,13.11670666,13.92329857,0,0,0,1,0
9.672440274,13.24466987,13.93580313,1,0,0,0,0
9.794947538,13.31582173,13.93106045,0,0,1,0,0
9.942569406,13.37024109,14.25507649,0,0,0,1,0
9.990604985,13.4080785,13.99738498,1,0,0,0,0
10.1350756,13.51766226,14.16616254,0,0,1,0,0
10.22129245,13.58254376,13.92329835,0,1,0,0,0
10.31152613,13.57646267,13.97242899,0,0,0,1,0
10.27595839,13.50928643,13.93423556,1,0,0,0,0
10.41511149,13.56001545,13.91772329,0,0,1,0,0
10.57289153,13.63269957,14.22308967,0,0,0,1,0
10.59460477,13.62256013,13.9345347,1,0,0,0,0
10.68414681,13.5954521,14.06228523,0,0,1,0,0
10.74654126,13.63068104,13.77670486,0,1,0,0,0
10.82320377,13.618166,13.81769221,0,0,0,1,0
10.908228,13.59474708,13.72055101,1,0,0,0,0
11.03118051,13.64966862,13.73930019,0,0,1,0,0
11.12536575,13.62381632,14.04172008,0,0,0,1,0
11.22111293,13.74685352,13.74733845,1,0,0,0,0
11.36281582,13.70714246,13.8831023,0,0,1,0,0
11.32332932,13.6468642,13.71130902,0,1,0,0,0
11.40906801,13.67377699,13.75663908,0,0,0,1,0
11.56845612,13.70321914,13.65724779,1,0,0,0,0
11.53000567,13.73415306,13.67750604,0,0,1,0,0
11.56300815,13.67897857,14.06001078,0,0,0,1,0
11.70308861,13.67258632,13.82011269,1,0,0,0,0
11.82973188,13.63949581,13.95777481,0,0,1,0,0
11.80961,13.65073056,13.71572022,0,1,0,0,0
11.89135937,13.6735836,13.75443905,0,0,0,1,0
12.07720798,13.68609927,13.7525345,1,0,0,0,0
12.0731705,13.68636797,13.74946879,0,0,1,0,0
12.15612931,13.66140893,14.15341378,0,0,0,1,0
12.25469555,13.77755555,13.88848208,1,0,0,0,0
12.42538767,13.83550552,14.09120011,0,0,1,0,0
12.36326559,13.81436909,13.85389686,0,1,0,0,0
12.44967609,13.82728775,13.86684419,0,0,0,1,0
12.58933859,13.90543034,13.93739804,1,0,0,0,0
