x,y,z,a,b,c,d,Is_Falling
4.358617355,12.05251375,10.51631809,0,1,0,0,0
4.372626757,12.05984386,10.51133019,0,0,1,0,0
4.369361782,12.07827269,10.1409759,0,1,0,0,0
4.386195892,11.95704786,10.0428759,1,0,0,0,0
4.394223563,11.92916956,10.3479009,0,0,1,0,0
4.359400109,11.93540584,10.5137641,0,0,0,1,0
4.355176449,11.90437734,10.46602072,0,1,0,0,0
4.358853443,11.91017317,10.46628952,0,0,1,0,0
4.370348667,11.94613596,10.48577097,0,0,0,1,0
4.418627599,11.91063585,10.44654896,0,1,0,0,0
4.392858384,11.851595,10.42315995,1,0,0,0,0
4.397073558,11.86934615,10.41247609,0,0,1,0,0
4.422130383,11.93117078,10.41464121,0,0,0,1,0
4.470207435,11.97704459,10.40539885,0,1,0,0,0
4.485796378,12.04697841,10.58409113,0,0,0,1,0
4.561000012,12.14885519,10.207218,0,1,0,0,0
4.639609263,12.20174576,10.15700163,1,0,0,0,0
4.645465603,12.20177918,10.42989099,0,0,1,0,0
4.675346074,12.30028607,10.20757063,0,1,0,0,0
4.762449742,12.37426027,10.0382543,0,0,1,0,0
4.792773453,12.40925698,10.19922414,0,0,0,1,0
4.915489514,12.51504238,9.803447651,0,1,0,0,0
4.913562011,12.51935076,9.862702727,1,0,0,0,0
4.998461574,12.58968143,9.89141306,0,0,1,0,0
5.088269686,12.6070365,9.880268946,0,0,0,1,0
5.18286519,12.70755218,9.881981266,0,1,0,0,0
5.262159414,12.77589937,9.934989439,0,0,1,0,0
5.347942521,12.78273284,10.33610382,0,0,0,1,0
5.45644541,12.92246043,10.3957415,0,1,0,0,0
5.459880142,12.93910097,10.1232713,1,0,0,0,0
5.593459896,13.02170906,9.991334206,0,0,1,0,0
5.705255901,13.03691376,10.40749751,0,0,0,1,0
5.764894291,13.10437419,10.18665344,0,1,0,0,0
5.906101516,13.15145096,10.02368491,0,0,1,0,0
5.986151845,13.16069229,10.51209862,0,0,0,1,0
6.061891794,13.27153018,10.60629984,0,1,0,0,0
6.23907589,13.42061377,10.37633876,1,0,0,0,0
6.376118263,13.4417238,10.25042265,0,0,1,0,0
6.47140122,13.37871578,10.69655901,0,0,0,1,0
6.53766828,13.41595107,10.28258128,0,1,0,0,0
6.693244196,13.40884446,10.61726171,0,0,1,0,0
6.775600034,13.34662648,11.09551703,0,0,0,1,0
6.831288741,13.40497078,10.87325466,0,1,0,0,0
7.024273446,13.33735276,10.99448306,1,0,0,0,0
7.182883533,13.34723304,11.12943692,0,0,1,0,0
7.282242383,13.34789876,11.11451848,0,0,0,1,0
7.283122388,13.35191461,11.10405284,0,1,0,0,0
7.464301013,13.45066162,11.4306969,0,0,1,0,0
7.524537812,13.38112183,11.56759432,0,0,0,1,0
7.629435827,13.46978282,11.247259,0,1,0,0,0
7.773739366,13.42045063,11.27113413,1,0,0,0,0
7.881489135,13.41196445,11.28910288,0,0,1,0,0
7.987073519,13.43411578,11.25864856,0,0,0,1,0
8.03808412,13.3989048,11.39187997,0,1,0,0,0
8.22485097,13.44108875,11.71267769,0,0,1,0,0
8.306833015,13.40070727,11.80790475,0,0,0,1,0
8.394791978,13.45806301,11.47047339,0,1,0,0,0
8.528612586,13.4203322,11.55082601,1,0,0,0,0
8.632512161,13.41926842,11.57262237,0,0,1,0,0
8.751197417,13.47503714,11.48780391,0,0,0,1,0
8.915915013,13.50849562,11.47060095,0,1,0,0,0
8.952288388,13.43352073,11.76068693,0,0,1,0,0
9.056671861,13.44493973,11.85139639,0,0,0,1,0
9.224152505,13.46556121,11.54915754,0,1,0,0,0
9.363522485,13.46426471,11.63021411,1,0,0,0,0
9.389539981,13.4796949,11.50397071,0,0,1,0,0
9.514334743,13.52764177,11.44695006,0,0,0,1,0
9.700248524,13.5204766,11.45145922,0,1,0,0,0
9.986876536,13.56561117,11.60422099,0,0,1,0,0
10.04878962,13.56503168,11.62015426,0,0,0,1,0
10.19525426,13.63877287,11.2456548,0,1,0,0,0
10.35956629,13.67629249,11.32004294,1,0,0,0,0
10.46263112,13.66380593,11.24108969,0,0,1,0,0
10.60655754,13.72144718,11.23720717,0,0,0,1,0
10.74226025,13.76452225,11.18998259,0,1,0,0,0
10.84261292,13.80886639,11.56832077,0,0,0,1,0
10.94449537,13.82948409,11.29671007,0,1,0,0,0
11.11853295,13.82476519,10.93656585,1,0,0,0,0
11.32260458,13.91647829,11.09805943,0,0,1,0,0
11.43912688,13.96112565,11.22644737,0,0,0,1,0
11.5440961,14.0426076,10.90410317,0,1,0,0,0
11.70308884,14.07067422,11.05771394,0,0,1,0,0
11.83428051,14.15261484,11.40058759,0,0,0,1,0
11.93045835,14.23149735,11.20338184,0,1,0,0,0
12.10330111,14.25690012,10.97567409,1,0,0,0,0
12.25022145,14.24230844,11.20853285,0,0,1,0,0
12.3849783,14.25241329,11.35615198,0,0,0,1,0
12.4844805,14.31485216,10.99327769,0,1,0,0,0
12.54430668,14.41405803,11.11981972,0,0,1,0,0
12.70093214,14.41910587,11.47928551,0,0,0,1,0
12.79793281,14.37504249,11.27458549,0,1,0,0,0
12.97318644,14.39598836,10.90677223,1,0,0,0,0
13.11833137,14.43850376,11.12166484,0,0,1,0,0
12.9982541,14.46998963,11.23779098,0,0,0,1,0
13.14046704,14.52161032,11.27992876,0,0,0,1,0
13.21164828,14.5654544,11.24341541,0,1,0,0,0
13.41238178,14.54319134,11.20420195,1,0,0,0,0
13.60306599,14.60142854,11.17930232,0,0,1,0,0
13.74535539,14.65598718,11.22477181,0,0,0,1,0
13.91925583,14.68449761,11.19475526,0,1,0,0,0
14.06935813,14.69467338,11.04729021,0,0,1,0,0
14.21246588,14.58530832,11.05362465,0,1,0,0,0
14.21319821,14.61150841,11.05591189,1,0,0,0,0
14.67959068,14.98293076,11.5018012,0,0,1,0,0
14.80420401,15.01858366,11.50035799,0,0,0,1,0
15.00152466,14.98370115,11.71788883,0,0,1,0,0
15.149601,15.01770275,11.61456141,1,0,0,0,0
15.44201349,14.9989009,11.52994465,0,0,1,0,0
15.63049948,14.97529823,11.86507351,0,0,0,1,0
15.88779035,15.01278132,12.03993218,0,0,1,0,0
16.0185764,15.01500415,12.18620691,0,0,0,1,0
16.14806213,15.07964336,11.87752817,0,1,0,0,0
16.35897583,15.0690905,11.86538935,1,0,0,0,0
16.69015061,15.04349848,11.94446104,0,0,1,0,0
16.82138932,15.105752,11.87723564,0,0,0,1,0
17.01620603,15.24035227,11.92141484,0,1,0,0,0
17.23555051,15.37322704,12.29484847,0,0,1,0,0
17.36713369,15.35167118,12.47551507,0,0,0,1,0
17.46317643,15.38303532,12.19425588,0,1,0,0,0
17.67012695,15.46899733,11.85992747,1,0,0,0,0
17.98694083,15.40361398,12.23023654,0,0,1,0,0
18.13238344,15.45073447,12.62109684,0,0,0,1,0
18.17480503,15.4218209,12.49772618,0,1,0,0,0
18.38341551,15.38265701,12.36014765,0,0,1,0,0
18.50617144,15.37048572,12.7601971,0,0,0,1,0
18.6320319,15.2980832,12.64823623,0,1,0,0,0
18.80646645,15.42190565,12.65982589,1,0,0,0,0
19.09809444,15.47796367,12.88674498,0,0,1,0,0
18.86667624,15.17378099,12.57093273,0,0,0,1,0
19.08711302,15.13035748,12.43484407,0,0,1,0,0
19.22785583,15.16375351,12.61347694,0,0,0,1,0
19.38016478,15.14224656,12.67152683,0,1,0,0,0
19.34404445,15.21127146,12.28780809,1,0,0,0,0
19.47258033,15.22916419,12.17685404,0,0,1,0,0
19.4999903,15.16695297,12.05874043,0,1,0,0,0
19.66411183,15.16117767,11.986123,0,0,1,0,0
19.82082963,15.1291643,12.26320124,0,0,0,1,0
19.94791006,15.06223191,12.43585456,0,1,0,0,0
19.90845786,15.10363258,12.12977742,1,0,0,0,0
20.08246157,15.09426953,12.05925722,0,0,1,0,0
20.2143897,15.03317929,12.37194077,0,0,0,1,0
20.2339511,14.88354016,12.14039184,0,1,0,0,0
20.3705123,14.86715442,12.06975964,0,0,1,0,0
20.53565573,14.83653768,12.33600155,0,0,0,1,0
20.55542944,14.793942,12.40336693,1,0,0,0,0
20.55574556,14.80298208,12.3832413,0,0,1,0,0
20.64956197,14.78402386,12.36600156,0,0,0,1,0
20.79935388,14.76554207,12.46590033,0,1,0,0,0
20.84738327,14.72578595,12.53662642,0,0,1,0,0
20.94999934,14.68438746,12.54638205,0,0,0,1,0
21.02839977,14.72370246,12.56189782,0,1,0,0,0
21.08263024,14.77992362,12.63546417,1,0,0,0,0
21.11926513,14.74735834,12.68426318,0,0,1,0,0
21.22981648,14.69826758,12.71503765,0,0,0,1,0
21.20441942,14.69935376,12.57883428,0,1,0,0,0
21.20190389,14.57489755,12.43696898,0,0,1,0,0
21.28428093,14.58151345,12.7040612,0,0,0,1,0
21.33491454,14.51794745,12.87872826,0,1,0,0,0
21.37858187,14.48746624,12.70334921,1,0,0,0,0
21.41851194,14.52515404,12.82955881,0,0,1,0,0
21.41381239,14.51317826,12.96107289,0,0,0,1,0
21.43593574,14.49227072,12.96819293,0,0,0,1,0
21.42624074,14.61312423,13.00040501,0,1,0,0,0
21.47613793,14.57916949,13.10549519,1,0,0,0,0
21.47061501,14.53568506,13.08309259,0,0,1,0,0
21.49173869,14.51083921,13.16949042,0,0,0,1,0
21.51924832,14.53477008,13.1950921,0,1,0,0,0
21.50098836,14.52005949,13.12162994,0,0,1,0,0
21.50257953,14.51145652,13.15358091,0,0,0,1,0
21.51124906,14.45617677,13.11906774,0,1,0,0,0
21.49463823,14.44625356,12.93495272,1,0,0,0,0
21.47299613,14.42133618,12.8044565,0,0,1,0,0
21.49408322,14.4810965,13.09215834,0,0,0,1,0
21.43681196,14.49849147,12.85894419,0,1,0,0,0
21.36780853,14.45535048,12.78462489,0,0,1,0,0
21.34532785,14.4744856,12.74980906,0,1,0,0,0
21.36846724,14.48337688,12.77060664,1,0,0,0,0
21.29330846,14.49884139,12.66379939,0,0,1,0,0
21.26479396,14.56119474,12.66740528,0,0,0,1,0
21.2078315,14.5828078,12.81287063,0,0,1,0,0
21.21649526,14.74890696,12.98758445,0,0,0,1,0
21.15602385,14.73270148,12.64523035,0,1,0,0,0
21.08493519,14.75549232,12.60312617,1,0,0,0,0
20.99358377,14.76702327,12.74966269,0,0,1,0,0
20.91442276,14.84560599,12.91098883,0,0,0,1,0
20.91582424,14.8963541,12.56226351,0,1,0,0,0
20.69095708,14.92305882,12.40722767,0,0,1,0,0
20.64017394,14.93284407,12.65639516,0,0,0,1,0
20.64370984,14.95831349,12.64073007,0,1,0,0,0
20.52154556,14.98389947,12.49552632,1,0,0,0,0
20.24483912,15.24823647,12.35225058,0,0,1,0,0
20.15601662,15.34648015,12.64835367,0,0,0,1,0
20.12117259,15.33245904,12.51979267,0,1,0,0,0
19.83257615,15.57585315,12.40078894,0,0,1,0,0
19.7706116,15.67428839,12.63653428,0,0,0,1,0
19.72214506,15.628894,12.59722517,0,1,0,0,0
19.5826463,15.69324895,12.33240701,1,0,0,0,0
19.33765075,15.65032303,12.08453614,0,0,1,0,0
19.26554042,15.68307054,12.36689837,0,0,0,1,0
19.26458851,15.79096047,12.16381217,0,1,0,0,0
19.04620489,15.83638162,12.26518117,0,0,1,0,0
18.9223804,15.87778207,12.30477637,0,1,0,0,0
18.8283367,15.9117488,12.18934994,1,0,0,0,0
18.58056727,15.83868516,11.9236338,0,0,1,0,0
18.46696434,15.88627797,11.71083823,0,1,0,0,0
18.24291352,15.83032058,11.42197235,0,0,1,0,0
18.12568523,15.91734069,11.39262254,1,0,0,0,0
17.91599222,15.91734079,11.47024766,0,0,1,0,0
17.78742866,15.90240647,11.57348477,0,0,0,1,0
17.57255124,15.82903206,11.15881275,0,1,0,0,0
17.2560553,15.80446248,11.23647488,0,0,1,0,0
17.25413829,15.78826403,11.35226754,0,0,0,1,0
17.02859379,15.77078351,11.01515498,0,1,0,0,0
16.87318999,15.76708509,11.09737708,1,0,0,0,0
16.75563244,15.7740972,11.37005009,0,0,0,1,0
16.69734784,15.57551109,11.11950121,0,1,0,0,0
16.44226386,15.52855942,10.86124887,0,0,1,0,0
16.2464415,15.6359505,11.13865086,0,0,0,1,0
16.3002106,15.46330976,10.91936701,0,1,0,0,0
16.17002693,15.37711105,10.59619146,1,0,0,0,0
15.90582014,15.43939598,10.65498108,0,0,1,0,0
15.85750516,15.40541158,10.65025437,0,1,0,0,0
15.75519311,15.42200656,10.66286995,0,0,1,0,0
15.56539139,15.41455504,10.64030373,0,0,0,1,0
15.37048234,15.24910658,10.28961469,0,1,0,0,0
15.32190988,15.27312111,9.988986537,1,0,0,0,0
15.08448126,15.20812806,10.01834772,0,0,1,0,0
14.93683085,15.16470185,10.33602062,0,0,0,1,0
14.91938564,15.08035973,10.29815264,0,1,0,0,0
14.76268791,15.02021552,10.45605371,0,0,1,0,0
14.68784472,14.98474039,10.68519765,0,0,0,1,0
14.50762121,14.7923102,10.72790435,0,1,0,0,0
14.44754916,14.81278346,10.592341,1,0,0,0,0
14.29720204,14.82921979,10.43397101,0,0,1,0,0
14.21273862,14.81556423,10.80425161,0,0,0,1,0
14.25305573,14.8873622,10.65270639,0,1,0,0,0
13.91530711,14.83409747,10.61508436,0,0,1,0,0
13.83108599,14.73621963,10.90140291,0,0,0,1,0
13.66640566,14.74389729,10.7574611,0,1,0,0,0
13.54261767,14.75413337,10.4554024,1,0,0,0,0
13.46733246,14.6553503,10.63994408,0,0,1,0,0
13.34938499,14.58009955,10.84162083,0,0,0,1,0
13.19655378,14.47677066,10.43306915,0,1,0,0,0
13.068883,14.36297103,10.56388888,0,0,1,0,0
12.80515168,14.34858877,10.93768238,0,0,0,1,0
12.65270432,14.26671523,10.84319286,0,1,0,0,0
12.52817187,14.20147253,10.84714795,1,0,0,0,0
