x,y,z,a,b,c,d,Is_Falling
13.04580266,10.1321204,10.65742857,1,0,0,0,0
13.00488749,10.0767589,10.73509348,0,0,1,0,0
13.03161263,10.16113104,10.854713,1,0,0,0,0
13.11065382,10.20850934,10.59170657,0,1,0,0,0
13.14713364,10.28075087,10.44975115,0,0,1,0,0
13.13537743,10.30254364,10.66122472,0,0,0,1,0
13.17684501,10.32379575,10.6739995,1,0,0,0,0
13.23730819,10.41272144,10.39019623,0,1,0,0,0
13.20381175,10.52691108,10.65418615,0,0,1,0,0
13.21477916,10.58262367,10.73170222,1,0,0,0,0
13.32484869,10.72525021,10.45370028,0,1,0,0,0
13.38304758,10.85304539,10.34525478,0,0,1,0,0
13.40631339,10.93467232,10.63166251,0,0,0,1,0
13.33682355,11.03761491,10.90911791,1,0,0,0,0
13.41500607,11.15521302,10.65901548,0,1,0,0,0
13.39445813,11.26605341,10.98490342,0,0,1,0,0
13.45884125,11.35580316,11.03424142,0,0,1,0,0
13.52322912,11.42989617,11.12163152,0,0,0,1,0
13.5143895,11.45518961,11.01048121,1,0,0,0,0
13.5744617,11.57648087,10.9922026,0,1,0,0,0
13.6465528,11.66173626,10.9993515,0,0,1,0,0
13.70784722,11.76608965,11.15981289,0,1,0,0,0
13.69200319,11.71790884,11.32727537,0,0,1,0,0
13.73320142,11.74571235,11.50968044,0,0,0,1,0
13.82640001,11.85491908,11.24692123,1,0,0,0,0
13.84472968,11.94497712,11.26457334,0,1,0,0,0
13.91751433,12.09242219,11.31890476,0,0,1,0,0
14.05619946,12.25902201,11.33251793,1,0,0,0,0
14.00410281,12.22850508,11.32466522,0,1,0,0,0
14.06109868,12.26714312,11.36985286,0,0,1,0,0
14.13367423,12.30977222,11.38262631,0,0,0,1,0
14.27093707,12.51761573,11.45810888,1,0,0,0,0
14.44796346,12.49232707,11.80009217,0,0,1,0,0
14.59621182,12.53606319,11.65088135,1,0,0,0,0
14.6472771,12.61128289,11.49922038,0,1,0,0,0
