x,y,z,a,b,c,d,Is_Falling
5.291177004,8.247070954,10.31810317,0,0,0,1,0
5.282482264,8.213894584,10.04769351,1,0,0,0,0
5.30547768,8.27361557,9.70302814,0,1,0,0,0
5.275764982,8.289639623,9.899359566,0,0,1,0,0
5.245948554,8.225722672,10.22873224,0,0,0,1,0
5.31267798,8.246479438,9.837825427,1,0,0,0,0
5.251981407,8.272674886,9.9059114,0,1,0,0,0
5.227215312,8.221079451,10.22686412,0,0,0,1,0
5.226804947,8.219979276,9.942212909,1,0,0,0,0
5.267209987,8.283819524,9.589964168,0,1,0,0,0
5.235443585,8.333795089,9.819724036,0,0,1,0,0
5.210367637,8.291807897,10.14960796,0,0,0,1,0
5.285371911,8.329378779,9.750688322,1,0,0,0,0
5.256494897,8.354433792,9.847322903,0,1,0,0,0
5.225276055,8.307540816,10.14673371,0,0,0,1,0
5.240822871,8.33991251,9.849637034,1,0,0,0,0
5.259962003,8.393344619,9.447988944,0,1,0,0,0
5.224919821,8.379581049,9.688059583,0,0,1,0,0
5.194253548,8.340108685,10.00265351,0,0,0,1,0
5.262477755,8.385712635,9.580917438,1,0,0,0,0
5.24839206,8.391215505,9.639120706,0,1,0,0,0
5.201462288,8.402785223,9.804548519,0,0,0,1,0
5.269840753,8.437699904,9.358511049,1,0,0,0,0
5.280700448,8.50991871,9.446658306,0,1,0,0,0
5.325437326,8.5025212,9.642942113,0,0,1,0,0
5.33709464,8.523901731,9.63538065,0,0,0,1,0
5.332123113,8.548586501,9.612242359,1,0,0,0,0
5.38333791,8.573335734,9.601952448,0,1,0,0,0
5.374659801,8.589119846,9.726976475,0,0,0,1,0
5.46042455,8.652959166,9.31455974,1,0,0,0,0
5.504422155,8.678641692,9.332169521,0,1,0,0,0
5.570837821,8.725601642,9.520899973,0,0,1,0,0
5.588951959,8.64168653,9.43217034,0,0,0,1,0
5.597351642,8.656355407,9.431086987,1,0,0,0,0
5.643640818,8.712274669,9.41916689,0,1,0,0,0
5.651874008,8.628079906,9.581979678,0,0,0,1,0
5.725911135,8.468017537,9.134497686,1,0,0,0,0
5.752107287,8.565655033,9.15058666,0,1,0,0,0
5.823113729,8.622027704,9.340258309,0,0,1,0,0
5.902685397,8.654969393,9.292577825,0,0,0,1,0
5.913764652,8.668784912,9.34878951,1,0,0,0,0
5.991085443,8.721389071,9.397000756,0,1,0,0,0
6.002482798,8.675768103,9.519772567,0,0,0,1,0
6.04311705,8.643141718,9.10844824,1,0,0,0,0
6.093721975,8.698874603,9.396866254,0,0,1,0,0
6.114717049,8.646190853,9.760867416,0,0,0,1,0
6.155021894,8.649027002,9.364067572,1,0,0,0,0
6.193402482,8.756662168,9.495300688,0,1,0,0,0
6.203133704,8.686446507,9.811632075,0,0,0,1,0
6.22634408,8.722480032,9.581839212,1,0,0,0,0
6.311733336,8.819091958,9.232024855,0,1,0,0,0
6.390518896,8.869232549,9.50674616,0,0,1,0,0
6.436021353,8.857145611,9.852317811,0,0,0,1,0
6.300771859,9.252910388,10.02868285,1,0,0,0,0
6.341323543,9.264566298,10.43669123,0,0,0,1,0
6.155359775,9.676694979,10.9128677,1,0,0,0,0
6.181885265,9.694853819,10.75391381,0,1,0,0,0
6.291980187,9.866263911,10.69059239,0,0,1,0,0
6.347327451,9.908627225,11.11800799,0,0,0,1,0
6.484276046,9.943228322,11.1693243,1,0,0,0,0
6.519752542,10.02349075,10.79489507,0,1,0,0,0
6.569362655,10.21229685,11.25725221,0,0,0,1,0
6.701741409,10.21997975,11.35912646,1,0,0,0,0
6.687945604,10.20906433,11.10883983,0,1,0,0,0
6.766187547,10.28471513,11.06407571,0,0,1,0,0
6.807898543,10.27428003,11.48778628,0,0,0,1,0
6.953590594,10.31822447,11.56988323,1,0,0,0,0
6.982476241,10.39551687,11.23979396,0,1,0,0,0
7.072134707,10.48117899,11.68810697,0,0,0,1,0
7.178927815,10.52728504,11.51093725,1,0,0,0,0
7.228698711,10.5697813,11.15855414,0,1,0,0,0
7.366157232,10.68517411,11.46861966,0,0,1,0,0
7.406783983,10.62525729,11.7902756,0,0,0,1,0
7.548656319,10.74332006,11.49184677,1,0,0,0,0
7.602892374,10.67880152,11.53007465,0,1,0,0,0
7.655716863,10.65817495,11.88188265,0,0,0,1,0
7.729794865,10.68944819,11.67980097,1,0,0,0,0
7.751427022,10.7081797,11.32432435,0,1,0,0,0
8.059017273,10.3855781,11.1517563,0,0,1,0,0
8.110943178,10.43430661,11.16469297,0,0,0,1,0
8.410079682,10.10241385,10.73924212,1,0,0,0,0
8.511014122,10.12049121,10.71862797,0,1,0,0,0
8.581374622,10.16630498,10.834124,0,0,0,1,0
8.683751761,10.20836008,10.51078299,1,0,0,0,0
8.707061087,10.26530597,10.52841365,0,1,0,0,0
8.835217873,10.33402701,10.81018055,0,0,1,0,0
8.924451859,10.42337046,10.73619037,0,0,0,1,0
8.934517494,10.43430424,10.71549824,1,0,0,0,0
9.105970181,10.54914731,10.76703269,0,1,0,0,0
9.182861144,10.55833724,10.83271671,0,0,0,1,0
9.283206446,10.6610373,10.4934959,1,0,0,0,0
9.275357246,10.68539212,10.61874696,0,0,1,0,0
9.426236825,10.792429,10.66903614,1,0,0,0,0
9.567278461,10.92913347,10.32314542,0,1,0,0,0
9.586026533,10.9240639,10.58878966,0,0,0,1,0
9.664573071,10.97325064,10.67948626,1,0,0,0,0
9.751694985,11.04283779,10.45846882,0,1,0,0,0
9.887935485,11.20567356,10.29045514,0,0,1,0,0
9.921634958,11.20244104,10.58278693,0,0,0,1,0
10.02897667,11.35246166,10.54500303,1,0,0,0,0
10.15061883,11.47309114,10.21075798,0,1,0,0,0
10.21663335,11.53298282,10.52854134,0,0,0,1,0
10.38543694,11.70532741,10.51512684,1,0,0,0,0
10.45447635,11.78152668,10.24623099,0,1,0,0,0
10.60016836,11.87268473,10.08222635,0,0,1,0,0
10.65596543,11.88068105,10.37386511,0,0,0,1,0
10.80305681,11.98677263,10.37112966,1,0,0,0,0
10.87745006,12.05640884,10.06108082,0,1,0,0,0
10.94072692,12.08524375,10.34528905,0,0,0,1,0
11.04800856,12.08461146,10.31065049,1,0,0,0,0
11.11591184,12.1505135,10.06554277,0,1,0,0,0
11.22566894,12.26587434,10.00123187,0,0,1,0,0
11.35751083,12.31042061,10.02129236,1,0,0,0,0
11.40868838,12.24716053,10.35090902,0,0,0,1,0
11.57850101,12.33551499,10.18694626,1,0,0,0,0
11.62343511,12.38710149,10.12899268,0,1,0,0,0
11.7329345,12.46440912,10.12346763,0,0,1,0,0
11.83433985,12.48586233,10.45658313,0,0,0,1,0
11.96457454,12.50132742,10.49988061,1,0,0,0,0
11.96433708,12.41273646,10.20975891,0,1,0,0,0
12.10132182,12.49000896,10.46402042,0,0,0,1,0
12.23560101,12.48724405,10.58221781,1,0,0,0,0
12.24447106,12.35842672,10.40048127,0,1,0,0,0
12.33365592,12.43046486,10.28071225,0,0,1,0,0
12.4665018,12.49464468,10.67703809,0,0,0,1,0
12.57783439,12.53444091,10.78476065,1,0,0,0,0
12.62220302,12.50888635,10.43217187,0,1,0,0,0
12.69385357,12.48106271,10.79651873,0,0,0,1,0
12.82623301,12.46137721,10.96068306,1,0,0,0,0
12.8362439,12.56650401,10.72736127,0,1,0,0,0
12.91244514,12.67123399,10.67432915,0,0,1,0,0
12.95085455,12.66593706,11.01178838,0,0,0,1,0
13.06791022,12.62517137,11.13253239,1,0,0,0,0
13.0914096,12.66750543,10.73674453,0,1,0,0,0
13.10998946,12.70759619,11.0300351,0,0,0,1,0
13.21662797,12.66121397,11.10234994,1,0,0,0,0
13.21548798,12.60939637,10.80492663,0,1,0,0,0
13.18557988,12.7256699,10.97183381,0,0,1,0,0
13.28173362,12.80288626,10.7595263,1,0,0,0,0
13.23134798,12.80141264,10.52568996,0,1,0,0,0
13.30812149,12.93758364,10.78588084,0,0,0,1,0
13.37686742,12.90188542,10.73720021,1,0,0,0,0
13.41282543,12.89933281,10.30003607,0,1,0,0,0
13.33587755,12.94381338,10.45008708,0,0,1,0,0
13.48134796,13.09078387,10.46994168,1,0,0,0,0
13.52098735,13.13962168,10.10047487,0,1,0,0,0
13.52889392,13.14729963,10.15231294,0,0,0,1,0
13.67167161,13.23813973,10.25989109,1,0,0,0,0
13.70528834,13.26674085,10.04570294,0,1,0,0,0
13.67676416,13.26345222,9.912334045,0,0,1,0,0
13.7453349,13.17438261,9.922964945,0,0,0,1,0
13.83713222,13.25656873,10.07584671,1,0,0,0,0
13.83601285,13.24588891,9.717938598,0,1,0,0,0
13.76867237,13.29468437,9.761254602,0,0,0,1,0
13.83641046,13.17272406,9.954619444,1,0,0,0,0
13.83123843,13.10843807,9.678750775,0,1,0,0,0
13.90735154,13.03709122,9.488128779,1,0,0,0,0
13.83388216,13.05461671,9.27798722,0,1,0,0,0
13.85238384,13.10986699,9.603361648,0,0,0,1,0
13.8675026,13.0495876,9.302603715,1,0,0,0,0
13.79783007,13.05982858,9.167843097,0,1,0,0,0
13.85102244,13.14239986,9.41357904,0,0,1,0,0
13.95673468,13.20573792,9.448036763,0,0,0,1,0
13.94109746,13.17533234,9.312858943,1,0,0,0,0
13.90974656,13.14713677,9.324279699,0,1,0,0,0
13.6427786,13.1078383,9.234532948,0,0,0,1,0
13.61516687,13.08209458,9.105328381,1,0,0,0,0
13.59719109,13.09813221,9.110940497,0,1,0,0,0
13.63143658,13.14921837,9.076794777,0,0,1,0,0
13.58368973,13.26628025,9.250117887,0,0,0,1,0
13.54215941,13.32150857,9.32128185,1,0,0,0,0
13.48684246,13.3247501,9.067684865,0,1,0,0,0
